Date,Open,High,Low,Close,Volume
2020-04-20,5.180419645305138,5.230351352156468,5.111763101959886,5.199143886566162,20926443.0
2020-04-21,5.1616953015813225,5.167936318389177,5.068072906668867,5.111763000488281,16831029.0
2020-04-22,5.099280245478962,5.10552185736528,5.024382688541761,5.0555901527404785,15965921.0
2020-04-24,5.912842743030237,5.956804708225466,5.810265639451724,5.839573383331299,18403321.0
2020-04-27,5.876208060752034,5.97878480576408,5.868880950750697,5.927496433258057,18546280.0
2020-04-28,5.927496640653412,5.942150162417125,5.83224630355835,5.83224630355835,10625790.0
2020-04-29,5.824919215748131,5.993439258566265,5.824919215748131,5.978785037994385,23228610.0
2020-04-30,5.890861180926979,5.97145728919934,5.839572462537086,5.964130878448486,24570682.0
2020-05-04,5.8469002847377425,5.883534788588187,5.6857076991689075,5.707688331604004,19919355.0
2020-05-05,5.75164981429519,5.7736307956033786,5.641745606505937,5.6857075691223145,15141662.0
2020-05-06,5.678380578756332,5.934823852136333,5.678380578756332,5.861554145812988,39029088.0
2020-05-07,5.883534747523156,6.052054791687234,5.788284758676129,5.8688812255859375,39503652.0
2020-05-08,5.890861957372351,5.949477443614726,5.832246471129976,5.898189067840576,16975564.0
2020-05-11,5.9348234874602985,5.949477008573532,5.788284433193821,5.810265064239502,10953577.0
2020-05-12,5.758977083393402,5.94215030226081,5.729669340424549,5.905516147613525,18050829.0
2020-05-13,5.86888092085818,6.008092516416183,5.854226700930145,5.934823513031006,18980899.0
2020-05-14,5.934823883167471,5.971458037768985,5.795611580175565,5.854227066040039,20187729.0
2020-05-15,5.890861818946453,5.905516039538553,5.8249192237853995,5.8249192237854,9620206.0
2020-05-18,5.846900304994906,5.912842551904512,5.8322464335287885,5.854227066040039,13319514.0
2020-05-20,5.861554176461025,5.890861919393262,5.8322464335287885,5.854227066040039,11009342.0
2020-05-21,5.846900167426717,5.986112117767334,5.839573057178125,5.986112117767334,36070511.0
2020-05-22,5.978785155659804,5.986112266089945,5.890861926753243,5.905516147613525,15975931.0
2020-05-27,5.98611150820429,6.0080921379600944,5.920168920185258,5.964130878448486,31542909.0
2020-05-28,6.000765538762769,6.096015874140169,5.9348236438876585,5.956804275512695,44406649.0
2020-05-29,5.927496433258057,5.964131284513074,5.912842213255382,5.927496433258057,14618869.0
2020-06-01,5.927496533762086,5.978784907137732,5.912842313510941,5.956804275512695,17826199.0
2020-06-02,5.978785205360593,6.088689766471196,5.964131683130208,6.044727802276611,43805287.0
2020-06-03,6.125323497732025,6.220573831272027,6.11066997651523,6.183938980102539,46392039.0
2020-06-04,6.198593745830958,6.345132464659357,6.169286002065278,6.220574378967285,41547914.0
2020-06-05,6.271863311861415,6.389094284255733,6.2132471269125435,6.35245943069458,40591899.0
2020-06-08,6.359786194963339,6.513652012543152,6.330478453460122,6.374439716339111,32871525.0
2020-06-09,6.4110743633643015,6.440382103932472,6.2865162912616634,6.315824031829834,18519467.0
2020-06-10,6.32315114165979,6.381766622796131,6.279189181431708,6.315824031829834,25937971.0
2020-06-11,6.249881813828026,6.418401856215255,6.249881813828026,6.2865166664123535,26122806.0
2020-06-12,6.227900475402711,6.27918884395257,6.20591984584586,6.235227584838867,15551757.0
2020-06-15,6.191266818305412,6.191266818305412,6.088690061467738,6.132651329040527,25397737.0
2020-06-16,6.2059201778379585,6.213246588914433,6.154631107792723,6.16195821762085,17541501.0
2020-06-17,6.139977791136445,6.1766126427440975,6.052054566529087,6.066708087921143,19203930.0
2020-06-18,6.052054134002069,6.220573461101214,6.022746394560842,6.1106696128845215,68101015.0
2020-06-19,6.16195877512655,6.1692858856176,6.037400691785562,6.044727802276611,42636109.0
2020-06-22,6.16195873236901,6.249881961396369,6.110670356790979,6.205920696258545,55886611.0
2020-06-23,6.2425556115504905,6.279189766611027,6.176613014438775,6.1912665367126465,36706084.0
2020-06-24,6.191265795220454,6.249881274799337,6.125323206006303,6.147304534912109,44018013.0
2020-06-25,6.13997781757802,6.257208784226016,6.117997186019441,6.213246822357178,44656167.0
2020-06-26,6.249881674122596,6.279189415784595,6.205920411005438,6.213246822357178,30460753.0
2020-06-29,6.227900981903076,6.24988161324756,6.205920350558592,6.227900981903076,21629206.0
2020-06-30,6.2498814706412675,6.3158240619217505,6.2425550595280574,6.308496952056885,54000073.0
2020-07-01,6.330478249909504,6.352458880642232,6.147304696716248,6.16195821762085,56953503.0
2020-07-02,6.198593364843494,6.418401778951754,6.198593364843494,6.40374755859375,65828361.0
2020-07-03,6.425729188793332,6.455036932124414,6.2059207644343495,6.242555618286133,67190825.0
2020-07-06,6.345131904293788,6.374439645471177,6.301170641903538,6.337804794311523,33820101.0
2020-07-07,6.345131596440681,6.3524587060674484,6.227900637418939,6.249881267547607,45887424.0
2020-07-08,6.264536072905719,6.411074785392933,6.235228330408277,6.330478668212891,77625617.0
2020-07-09,6.374439746664743,6.506324933432489,6.330478483576614,6.367112636566162,113075057.0
2020-07-10,6.359786022359291,6.381766653202233,6.235227949663192,6.308496952056885,63555995.0
2020-07-13,6.411074905317217,6.513652355352908,6.374440051822205,6.5063252449035645,69083945.0
2020-07-14,6.520978767050542,6.608902694939256,6.462363280959207,6.5063252449035645,92098295.0
2020-07-16,6.852325832655911,6.882412855953421,6.7244558043086915,6.754542827606201,59718550.0
2020-07-17,6.754542981126764,6.816298743773553,6.700506872857513,6.731384754180908,37497271.0
2020-07-20,6.715945846632065,6.7391040749613795,6.631031851966713,6.63875150680542,26732378.0
2020-07-21,6.654189610162859,6.692787145442583,6.468922324244284,6.499800205230713,45346718.0
2020-07-22,6.522958398769154,6.53839770727727,6.430324756280702,6.445764064788818,37927168.0
2020-07-23,6.484361482442329,6.507520447414399,6.430325369881135,6.438045024871826,21111018.0
2020-07-24,6.414886305080263,6.468922413505441,6.376288769267952,6.4534831047058105,23863676.0
2020-07-27,6.492081072544244,6.569276149305939,6.476642498903993,6.538398265838623,36658368.0
2020-07-28,6.5383978240684435,6.584714278046616,6.237337928463275,6.245057582855225,52128832.0
2020-07-29,6.221899617002057,6.268216072924152,6.07522912214624,6.098387718200684,40853222.0
2020-07-30,6.090667698647735,6.090667698647735,5.897680759429932,5.897680759429932,20905330.0
2020-08-04,5.982595443725586,6.098387687222824,5.720133074210964,5.982595443725586,52747358.0
2020-08-05,6.028911951261661,6.275935366558698,5.8822418329378,6.167862415313721,62819658.0
2020-08-06,6.191021532487297,6.206460105229073,5.905400574896732,6.144704341888428,49543955.0
2020-08-07,6.16014310663384,6.376288640240893,6.013472988845727,6.322251796722412,75684467.0
2020-08-10,6.275935711255758,6.515239117331024,6.2373381739635825,6.5075201988220215,44599022.0
2020-08-11,6.522958528109093,6.623311826841451,6.5075199554816034,6.576995372772217,34421878.0
2020-08-12,6.6001536316235185,6.654189740360365,6.484361023518718,6.631031513214111,31013671.0
2020-08-13,6.646470069885253,6.723665141768931,6.553836425336899,6.646470069885254,35091915.0
2020-08-14,6.661909672113081,6.677348245457639,6.5769956782510155,6.6155924797058105,18378873.0
2020-08-17,6.615592156421924,6.63875111958725,6.553836393687911,6.592433929443359,22526557.0
2020-08-18,6.569275839776388,6.638751258351025,6.546116876126991,6.584714412689209,20600273.0
2020-08-19,6.631031352898879,6.816298637963321,6.607873126312511,6.793140411376953,35431883.0
2020-08-20,6.793140523644871,6.970688157385876,6.677347916425868,6.939810276031494,37037591.0
2020-08-21,6.978407779220659,7.009285660431012,6.739103647700353,6.8857741355896,39763950.0
2020-08-24,6.916652340562679,6.993847415295379,6.885774457906958,6.908932685852051,25768868.0
2020-08-25,6.932090507081909,7.0092855772854685,6.731384649688806,6.793140411376953,25421647.0
2020-08-26,6.7468234957717,6.839457142062557,6.708225959103815,6.777701377868652,21689741.0
2020-08-27,6.808579032209605,6.854896221899051,6.769982233019613,6.831737995147705,20133367.0
2020-08-28,6.854896206113771,6.9243716223945775,6.7622625631349464,6.847176551818848,16056786.0
2020-08-31,6.885774520317627,6.916652403253217,6.769982643355867,6.808579444885254,23912722.0
2020-09-01,6.731384952367119,6.739103870785158,6.484361158320297,6.623311996459961,38188520.0
2020-09-02,6.600153662925848,6.692787308136958,6.592434008444896,6.685067653656006,26446996.0
2020-09-03,6.700506872857513,6.800860171205236,6.700506872857513,6.731384754180908,23871935.0
2020-09-04,6.692787386148728,6.82401856910747,6.6773480770068625,6.777701377868652,15410168.0
2020-09-07,6.777701047976093,6.908932224547391,6.762262475772452,6.89349365234375,13867722.0
2020-09-08,6.986127433569937,6.986127433569937,6.831738027518171,6.8857741355896,24392595.0
2020-09-09,6.901212787791591,6.986127514240665,6.89349386953994,6.978407859802246,28003962.0
2020-09-10,6.986127652229889,7.024725188997591,6.932090806280394,6.970688343048096,23076521.0
2020-09-11,6.962969381388791,7.0941998276849,6.9552497268458495,7.05560302734375,29437301.0
2020-09-14,7.086480617523193,7.140516724725138,7.05560273680969,7.086480617523193,17295681.0
2020-09-15,7.071041584014893,7.094199811403791,6.986127592797751,7.071041584014893,25050712.0
2020-09-16,7.086480706745074,7.101919279202831,7.017005290218278,7.040163516998291,13382023.0
2020-09-17,7.0015664385077745,7.202273046864356,6.98612786504247,7.179114818572998,31949920.0
2020-09-18,7.155955879114954,7.171394451045956,7.0941993828307535,7.109638690948486,11807915.0
2020-09-21,7.117358883255775,7.148236765639642,6.986127699077644,7.009285926818848,12648688.0
2020-09-22,6.993846873402926,7.171394500870002,6.978407565177927,7.148236274719238,16791662.0
2020-09-23,7.15595612327187,7.186834004374139,7.032443862676035,7.040163516998291,14812223.0
2020-09-24,6.993847323932975,7.179114617447108,6.993847323932975,7.163675308227539,14913335.0
2020-09-25,7.186833913888767,7.2408700210907115,7.063321654848005,7.086480617523193,29043080.0
2020-09-28,7.055603394196022,7.148237044967417,7.009286200716917,7.117359161376953,17729340.0
2020-09-29,7.094200087860011,7.217712356516464,7.094200087860011,7.179114818572998,26442531.0
2020-09-30,7.233150713978946,7.34122366975592,7.233150713978946,7.302626132965088,31929893.0
2020-10-01,7.341223578989912,7.45701545174399,7.3180646154896785,7.34894323348999,24896527.0
2020-10-02,7.294906736179719,7.441577233931024,7.294906736179719,7.426137924194336,15736785.0
2020-10-05,7.457015424255723,7.511051533183533,7.402979315327912,7.503332614898682,13018975.0
2020-10-06,7.54192962121009,7.565087846811198,7.433856674760388,7.4647345542907715,17636910.0
2020-10-07,7.4261373990116875,7.441576707656495,7.348943064347919,7.387539863586426,10626997.0
2020-10-08,7.4106991196139695,7.487893457330433,7.30262616338678,7.356662273406982,18301310.0
2020-10-09,7.3721013708635565,7.503332551016766,7.3721013708635565,7.480173587799072,11881359.0
2020-10-12,7.495613557666236,7.549649670899562,7.472455328592929,7.511052131652832,10135201.0
2020-10-13,7.44929615261256,7.464735462349248,7.379821467357887,7.426137924194336,8047054.0
2020-10-14,7.426137303359419,7.580526706885101,7.3952594226542825,7.572807788848877,13112031.0
2020-10-15,7.565088981072987,7.580527555059581,7.433857789346198,7.511052131652832,9988729.0
2020-10-16,7.487893305955439,7.526490842126776,7.44157685149925,7.503332614898682,9852865.0
2020-10-19,7.480173741881742,7.51877127851953,7.418417977735991,7.457015514373779,11212083.0
2020-10-20,7.418417872213746,7.52649082602493,7.341223536222987,7.518771171569824,12285261.0
2020-10-21,7.526490617096665,7.680880020979247,7.441576629007932,7.642282485961914,33824380.0
2020-10-22,7.5882462082067486,7.719477382605989,7.557368328123794,7.59596586227417,28370432.0
2020-10-23,7.580527048011778,7.7889533042907715,7.557368820487483,7.7889533042907715,39800472.0
2020-10-26,7.7117583213094605,7.873867388252307,7.603686100805421,7.742636203765869,36235182.0
2020-10-27,7.665441139331625,7.773513349594609,7.395259141300728,7.4647345542907715,25641490.0
2020-10-28,7.449295759910804,7.472454723294973,7.163675170520301,7.1713948249816895,10711166.0
2020-10-30,7.0247251932073045,7.372101551951229,6.9938473110119945,7.302626132965088,26563265.0
2020-11-02,7.3721010476260656,7.750355262688943,7.3257838594082685,7.59596586227417,38001345.0
2020-11-03,7.6114050649147424,7.873867435461249,7.449295996999946,7.781233787536621,23611927.0
2020-11-04,7.781233667307932,8.035976379211299,7.7657950943191,7.981940269470215,36591390.0
2020-11-05,8.012818511004495,8.020538165938522,7.7735143613573205,7.850709438323975,14123602.0
2020-11-06,7.804392191562714,8.167207872927195,7.804392191562714,8.144049644470215,25766323.0
2020-11-09,8.375633642592883,8.723009993664578,8.298438570716165,8.491425514221191,34539378.0
2020-11-10,8.699851931573972,9.078106171332811,8.514583902793488,9.008630752563477,38893279.0
2020-11-11,8.939154964277947,9.232495200185616,8.753887679342602,8.946874618530273,39971468.0
2020-11-12,8.915997796421756,8.923717451590738,8.545462446365768,8.692132949829102,29254014.0
2020-11-13,8.684413273694245,8.70757150295845,8.37563442954874,8.5145845413208,20280918.0
2020-11-16,8.607217353368368,8.753887842143286,8.398791837986593,8.437389373779297,16949043.0
2020-11-17,8.360193779790528,8.622656123356307,8.321596246409669,8.398791313171387,19830896.0
2020-11-18,8.375633943404054,9.24793431153112,8.375633943404054,9.19389820098877,56450714.0
2020-11-19,9.108983925154304,9.49495781404909,8.792485454050462,8.877399444580078,86401265.0
2020-11-20,8.869680005189439,9.016350498790516,8.707570938475337,8.753888130187988,27356783.0
2020-11-23,8.784765826690137,8.915997008214175,8.584059227160813,8.723010063171387,19999108.0
2020-11-24,8.892838599862781,8.931435399136001,8.692132004420301,8.900557518005371,17691797.0
2020-11-25,8.977752193588762,9.139861246432767,8.954593967807252,8.99319076538086,24643574.0
2020-11-26,9.070386487969362,9.193898015973105,8.985472496513484,9.163020133972168,19557952.0
2020-11-27,9.15530029394039,9.340568318379281,9.093544531189682,9.132142066955566,24487690.0
2020-11-30,8.970032825385614,9.06266646764969,8.553181067103898,8.614936828613281,35858633.0
2020-12-01,8.65353525538086,8.761608217252958,8.468267951760255,8.715291023254395,25928852.0
2020-12-02,8.730729813672923,9.054947207618513,8.730729813672923,9.008630752563477,34691020.0
2020-12-03,8.977753024434358,9.085825981727544,8.923716913881162,8.985472679138184,22046376.0
2020-12-04,8.954593967807252,9.08582514088034,8.946874313817842,8.99319076538086,22062205.0
2020-12-07,8.970033103432819,9.494957828720603,8.946874876195643,9.417762756347656,48137269.0
2020-12-08,9.541274815278152,10.382698059082031,9.541274815278152,10.382698059082031,88478221.0
2020-12-09,10.282343937921747,11.000255591020757,10.274625019815945,10.513928413391113,210070364.0
2020-12-10,10.498490052714018,10.598842615794009,10.313222026890205,10.390417098999023,41400614.0
2020-12-11,10.398137412558,11.386230422774979,10.359539874056994,10.946220397949219,89767045.0
2020-12-14,11.177803216223287,11.262717941019218,10.915341596107618,11.000255584716797,44820378.0
2020-12-15,11.031133465682567,11.123767108579877,10.799548990345915,11.000255584716797,35183199.0
2020-12-16,11.123767513761212,11.363071652102606,11.007975639968564,11.116047859191895,35050234.0
2020-12-17,11.177803249388234,11.285876201182461,11.000255617354954,11.054291725158691,23878356.0
2020-12-18,10.961658319720256,10.992536201447313,10.706915611425337,10.77639102935791,21155715.0
2020-12-21,10.730073955779648,10.730073955779648,10.313222179821555,10.36725902557373,28331201.0
2020-12-22,10.537086781152807,11.092889382483035,10.537086781152807,10.977097511291504,55081130.0
2020-12-23,10.992536699672735,10.992536699672735,10.791830091256655,10.969378471374512,16616905.0
2020-12-24,11.0234139079548,11.162364741611292,10.85358592924882,11.0774507522583,24425570.0
2020-12-25,11.1314869182758,11.139206572671705,10.961658202499693,10.977097511291504,11025428.0
2020-12-28,11.05429184669027,11.108328691274846,10.915341748497786,10.977097511291504,15526992.0
2020-12-29,10.9925363653637,11.52518075333149,10.907622373394778,11.502021789550781,25916101.0
2020-12-30,11.594656417981223,12.02694677776605,11.517461342783392,11.764484405517578,46258546.0
2020-12-31,11.74904595881819,11.818521380007667,11.44798604572606,11.563777923583984,31989119.0
2021-01-04,11.540618487751868,11.656411089681189,11.007974874674527,11.424826622009277,25755587.0
2021-01-05,11.432547070852907,11.648692245486348,11.100609286240038,11.116047859191895,31986587.0
2021-01-06,11.370790790655963,11.53289985881663,11.254998914621256,11.324474334716797,27339649.0
2021-01-07,11.347632191250483,11.355351845716593,11.023414065541603,11.262718200683594,49308878.0
2021-01-08,11.55605830143623,11.640972290950309,11.424827121886535,11.617814064025879,40189966.0
2021-01-11,11.525180445341869,11.68728950654085,11.36307138414289,11.463424682617188,20589749.0
2021-01-12,11.486583702039221,11.772204308392222,11.339913203309392,11.695009231567383,36221520.0
2021-01-13,11.772203477624508,11.895715002878555,11.695008406247348,11.826239585876465,30870324.0
2021-01-14,11.918872819037576,11.996067887754238,11.664130122934024,11.710447311401367,23692221.0
2021-01-15,11.61781419102504,11.942032316258242,11.563777346028328,11.749045372009277,38128249.0
2021-01-18,11.725886862146794,12.713979848783964,11.69500897932022,12.304847717285156,61413615.0
2021-01-19,12.397480582390413,12.56731003148555,12.065543547025943,12.127299308776855,49203222.0
2021-01-20,12.150458306348591,12.173617270614711,11.795362285656179,12.09642219543457,34398920.0
2021-01-21,12.235373039088117,12.273969840500236,11.687290066506543,11.764484405517578,40345419.0
2021-01-22,11.656412250414453,11.710448361650291,11.37851056706031,11.455705642700195,28656530.0
2021-01-25,11.571496834620788,11.61009437015469,11.393949201826302,11.440265655517578,21491770.0
2021-01-26,11.339911882091839,11.710447177018311,11.293595430342734,11.579216003417969,32320948.0
2021-01-27,11.594656233475563,11.640972688907791,11.185523372099098,11.193243026733398,29408818.0
2021-01-28,11.03885418384093,11.393950217263065,11.03885418384093,11.339913368225098,32169571.0
2021-01-29,11.224120504083785,11.24727873096428,10.899902383009811,11.0774507522583,31738112.0
2021-02-01,11.077450565958644,11.154644899657635,10.946219388864941,11.0465726852417,17371352.0
2021-02-02,11.123767213463415,11.455704989115276,11.123767213463415,11.285876274108887,28447011.0
2021-02-03,11.363072027512759,11.43254744855837,11.131487536089654,11.301316261291504,32778314.0
2021-02-04,11.31675367411259,11.571496367695675,11.31675367411259,11.424826622009277,33756235.0
2021-02-05,11.50202097246201,11.640971800528247,11.26271758655541,11.270437240600586,25212815.0
2021-02-08,11.347632289342506,11.60237499943201,11.293596179986181,11.548338890075684,34475085.0
2021-02-09,11.556059004930447,11.664131227948028,11.494303238581312,11.563777923583984,25664911.0
2021-02-10,11.633252636579911,11.779923124870399,11.424827121886535,11.617814064025879,36236550.0
2021-02-11,11.695008894146042,11.887995844453314,11.640972783639778,11.81080150604248,45278430.0
2021-02-12,11.880276110438068,11.9343122172351,11.594655531931744,11.664130210876465,41145801.0
2021-02-15,11.756765061097932,11.818521564598433,11.679570720049238,11.718168258666992,21923299.0
2021-02-16,11.72588734957185,11.764484888756202,11.270438742994363,11.363072395324707,39707339.0
2021-02-17,11.363072395324707,11.509742160801046,11.278157661881771,11.363072395324707,26123141.0
2021-02-18,11.409387555055993,11.556058040028674,11.355351448059082,11.355351448059082,21586159.0
2021-02-19,11.370790545010921,11.43254704524033,11.285876553499,11.393949508666992,20945538.0
2021-02-22,11.494303308975155,11.594656613953786,11.231840932290552,11.254999160766602,25110174.0
2021-02-23,11.285876766014276,11.44798583372542,11.062011933097628,11.146925926208496,33165148.0
2021-02-24,11.116047583943857,11.324473835033851,11.015695021774706,11.131486892700195,21811879.0
2021-02-25,11.36307150471265,11.517460913162529,11.25499855070435,11.47114372253418,33543635.0
2021-02-26,11.29359608236126,11.509741254104924,11.177803473929934,11.262718200683594,37847571.0
2021-03-01,11.347632561592995,11.687290007319188,11.324474333625643,11.656412124633789,30102173.0
2021-03-02,11.671850697883091,11.702728580568492,11.478863747052642,11.656412124633789,24161544.0
2021-03-03,11.741326055133428,12.343445132369638,11.741326055133428,11.965190887451172,82141694.0
2021-03-04,11.965190766932047,12.258531016012148,11.864837465705685,12.165897369384766,37384575.0
2021-03-05,12.119579751094092,12.2430912755802,11.972909999813528,12.20449447631836,27647800.0
2021-03-08,12.28168939791999,12.567310732176225,12.212213978029922,12.351164817810059,45099965.0
2021-03-09,12.412920521083269,12.659943580627441,12.335725446882321,12.659943580627441,38796029.0
2021-03-10,12.659943520481578,13.084515690382913,12.636786028992816,12.968722343444824,44601580.0
2021-03-11,12.984161495610993,13.06907622303872,12.667663021855798,12.783454895019531,30660770.0
2021-03-12,12.783455049666877,12.991881307307155,12.737138594315782,12.968722343444824,32148033.0
2021-03-15,12.991880999641417,12.999600654079382,12.845210510067147,12.93012523651123,21158773.0
2021-03-16,12.968722343444822,13.06135672652058,12.922405888093728,12.968722343444824,21905056.0
2021-03-17,12.968722835261426,13.14627195352541,12.906967068326795,13.076796531677246,38837192.0
2021-03-18,13.099953527250898,13.18486825570588,12.906966578852174,12.968722343444824,30147124.0
2021-03-19,12.968722722469224,13.115393219803451,12.551871667379329,12.613627433776855,37989611.0
2021-03-22,11.84939827378729,11.87255650018786,11.355351448059082,11.355351448059082,69134295.0
2021-03-23,10.498490281203777,12.235372815772925,10.220588604513173,11.887995719909668,142133971.0
2021-03-24,12.01959708836433,12.633736926790368,11.975729777755467,12.58987045288086,54214521.0
2021-03-25,12.589870780945802,12.791659243625652,12.037144660949707,12.037144660949707,43251775.0
2021-03-26,12.203839647739445,12.34421437835768,11.879222874009928,12.107332229614258,47372503.0
2021-03-29,12.212612654849742,13.002220892664429,12.212612654849742,12.817978858947754,46650493.0
2021-03-30,12.861846527983056,13.072408619047321,12.475816027698572,13.06363582611084,46548324.0
2021-03-31,13.089955551719344,13.388252258300781,12.984674508814015,13.388252258300781,43441259.0
2021-04-01,13.423346113905634,13.642681831986772,13.37070517341844,13.397026062011719,24981937.0
2021-04-02,13.46721347667726,13.528627210232475,13.24787775775222,13.291744232177734,17742342.0
2021-04-05,13.29174387640907,13.598814209364788,13.230330144497664,13.554946899414062,21408314.0
2021-04-06,13.546173643936031,13.607588214241721,13.432119806295535,13.519853591918945,28763507.0
2021-04-07,13.519853971653289,13.774283379496302,13.42334655374711,13.712869644165039,37121226.0
2021-04-08,13.7040952769007,14.019938403078799,13.69532164755425,13.897110939025879,36775189.0
2021-04-09,13.897111051402513,14.423517102655383,13.83569731887944,14.30946159362793,89314240.0
2021-04-12,14.309461972554598,14.555118582550788,14.133994399756249,14.388422966003418,62299732.0
2021-04-13,14.423517146189186,15.46755394902999,14.423517146189186,14.993789672851562,122438821.0
2021-04-14,15.081524884246525,15.371047973632814,14.809547381036088,15.371047973632812,85933030.0
2021-04-15,15.397367030946212,16.125561561802495,15.327179666769657,15.818492889404297,97287038.0
2021-04-16,15.83603910915507,16.10801662044763,15.485102274227865,16.090469360351562,76258174.0
2021-04-19,16.108015861496128,16.45895267988846,15.879906511191423,15.932546615600586,89357042.0
2021-04-20,15.932546646391696,16.18697688609206,15.678118080090078,15.9939603805542,86666077.0
2021-04-21,15.932546751729307,16.09924236941445,15.160485744669636,15.6517972946167,75080141.0
2021-04-22,15.485101907265989,15.827266777435455,15.441235431464184,15.783398628234863,55045931.0
2021-04-26,15.809718915652871,17.011677710193922,15.809718915652871,16.95026397705078,86852389.0
2021-04-27,16.94149047002271,17.187147077769964,16.678288276535373,17.064319610595703,71942175.0
2021-04-28,17.064319766561265,17.222240080057798,16.485273596877732,16.61687469482422,59406098.0
2021-04-29,16.625649130750134,16.941491446459015,16.61687550067505,16.897624969482422,39173128.0
2021-04-30,16.932716589059396,17.04677209836964,16.59932703736523,16.704608917236328,62525470.0
2021-05-03,16.69583580286619,16.76602316714597,16.52914018517717,16.63442039489746,32762265.0
2021-05-04,16.643194601657395,17.362617202217326,16.61687538501417,17.239788055419922,93356754.0
2021-05-05,17.292427109245256,17.318747997684742,16.827436460605387,17.055545806884766,53829610.0
2021-05-06,17.07309078360763,17.687231438105186,17.064318827839333,17.371387481689453,80169517.0
2021-05-07,17.50299135146855,17.65213970993124,16.90639791761777,17.318748474121094,45690133.0
2021-05-10,17.546856714730172,17.96798087426802,17.476669354807196,17.93288803100586,41077218.0
2021-05-11,17.757419522827778,18.038168974034743,17.634592056274414,17.634592056274414,38036768.0
2021-05-12,17.634592282767805,17.82760711460194,17.424030191658186,17.538084030151367,18198273.0
2021-05-17,17.45912254411891,17.485443432289372,16.73970166811321,17.046772003173828,72490803.0
2021-05-18,17.16082659328478,17.33629584200867,16.906398023373793,16.976585388183594,44261392.0
2021-05-20,16.660741392170312,16.74847601643921,16.265938093058434,16.29225730895996,38927284.0
2021-05-21,16.292257368481263,16.695835972233095,16.292257368481263,16.415084838867188,32549495.0
2021-05-24,16.362444743497736,16.906398077566394,16.327351897679733,16.87130355834961,43404387.0
2021-05-25,16.932717822695555,16.994133233244035,16.21329689025879,16.21329689025879,40349705.0
2021-05-26,16.344897256040163,16.80988958878781,16.344897256040163,16.739702224731445,31008862.0
2021-05-27,16.78356939749804,16.78356939749804,16.371218825698776,16.546688079833984,36686159.0
2021-05-28,16.651967489791918,16.888850469420266,16.537913651488687,16.853755950927734,44746910.0
2021-05-31,16.801116193314826,17.16082664829294,16.774796977301023,16.87130355834961,33822615.0
2021-06-01,16.906396933601847,17.108185385248067,16.75724858382015,17.029224395751953,23965256.0
2021-06-02,16.95026455318859,17.073092023649764,16.844984342335803,16.87130355834961,21467864.0
2021-06-03,16.92394474899544,17.08186505978621,16.467726055425505,16.72215461730957,28545895.0
2021-06-04,16.67828790402722,16.77479615373648,16.590553283691406,16.590553283691406,12965517.0
2021-06-07,16.555461537138342,16.82743737215113,16.49404612745266,16.766023635864258,16456846.0
2021-06-08,16.73970141195115,16.766022299718834,16.599326690654177,16.687061309814453,12791642.0
2021-06-09,16.75724867046294,16.897623391759907,16.634419534279083,16.687061309814453,20544529.0
2021-06-10,16.73970187630812,16.844983756900692,16.643193625214824,16.72215461730957,14581382.0
2021-06-11,16.757249431421062,16.941490633965355,16.687062067585323,16.84498405456543,25112163.0
2021-06-14,16.862529132777976,17.24856045895129,16.844983547396367,17.046772003173828,29143155.0
2021-06-15,17.046772392688236,17.239787223485884,16.695835576056727,16.730928421020508,29052637.0
2021-06-16,16.73092835812287,16.853755825132463,16.573006372882695,16.60810089111328,18267542.0
2021-06-17,16.55546124224953,16.704609602031915,16.26593815248358,16.415084838867188,27254832.0
2021-06-18,16.50281862313876,16.599326872612835,15.607930183410646,15.607930183410645,42905689.0
2021-06-21,15.599156634756815,15.958867073059084,15.57283574656444,15.958867073059082,34161009.0
2021-06-22,16.002733661513627,16.055373764877515,15.68688969453285,15.976412773132324,27165938.0
2021-06-23,16.037828696630033,16.160656166240287,15.739531978949039,15.774624824523926,17862572.0
2021-06-24,15.809719005917993,16.0378283541797,15.792171746805845,15.985186576843262,23545385.0
2021-06-25,16.002733629207217,16.125561094607903,15.809718801663468,15.914999008178711,23582198.0
2021-06-28,15.941320419311523,16.037828672947796,15.809719320152182,15.941320419311523,16572225.0
2021-06-29,15.923772760993987,16.09924200441049,15.590383206581105,16.029054641723633,24039429.0
2021-06-30,16.072920925696963,16.2132956494097,15.686889598787577,15.792171478271484,29012876.0
2021-07-01,15.765851111222812,15.985186833449388,15.686890117349343,15.818492889404297,17431706.0
2021-07-02,15.836038535944791,16.01150778375642,15.792172060691266,15.941320419311523,16554405.0
2021-07-05,15.923772843349482,16.0378283541797,15.7746244876937,15.985186576843262,18553672.0
2021-07-06,16.081694909709086,16.230843266117468,15.80971908569336,15.80971908569336,28517724.0
2021-07-07,15.853585734793194,15.914999469272834,15.625476382869703,15.818492889404297,28306331.0
2021-07-08,15.792171658775318,15.844811762419594,15.406140327453613,15.406140327453613,21842449.0
2021-07-09,15.467554506546488,15.853585848997774,15.458782550185143,15.836038589477539,31825626.0
2021-07-12,15.81849234949716,16.19574837319564,15.81849234949716,15.958867073059082,29104661.0
2021-07-13,15.967641478147707,16.00273432404361,15.564062873252727,15.72198486328125,23828754.0
2021-07-14,15.783397831907328,16.143108270209595,15.783397831907328,15.958867073059082,19197906.0
